# ============================================================
# LOGS DE TRANSACOES FINANCEIRAS
# Periodo: 01/04/2026 a 25/05/2026
# Total de registros: 500
# Formato por linha:
# [AAAA-MM-DD HH:MM:SS] ID:<id> | TIPO:<tipo> | ORIGEM_NOME:<nome> | ORIGEM_DOC:<cpf_ou_cnpj> | DESTINO_NOME:<nome> | DESTINO_DOC:<cpf_ou_cnpj> | VALOR:R$ <valor> | BANCO_ORIGEM:<codigo> | BANCO_DESTINO:<codigo> | DISPOSITIVO:<dispositivo> | LOCALIZACAO:<cidade-UF> | DESCRICAO:<texto> | STATUS:<CONCLUIDA|FALHA>
# Observacao: campos podem aparecer vazios em alguns registros.
# ============================================================
[2026-04-01 02:32:39] ID:TRX00486 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Servicos GAMA SA | ORIGEM_DOC:86.826.866/0001-15 | DESTINO_NOME:MARKETPLACE OFFSHORE | DESTINO_DOC:95.479.235/0001-81 | VALOR:R$ 8.853,91 | BANCO_ORIGEM:001 | BANCO_DESTINO:380 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Curitiba-PR | DESCRICAO:Compra online | STATUS:CONCLUIDA
[2026-05-11 14:42:06] ID:TRX00230 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Camila Ribeiro | ORIGEM_DOC:623.836.732-25 | DESTINO_NOME:Loja EPSILON ME | DESTINO_DOC:46.216.903/0001-23 | VALOR:R$ 685,89 | BANCO_ORIGEM:380 | BANCO_DESTINO:212 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Sao Luis-MA | DESCRICAO:Pagamento fornecedor | STATUS:CONCLUIDA
[2026-05-11 15:07:41] ID:TRX00423 | TIPO:PAGAMENTO_BOLETO | ORIGEM_NOME:Thiago Rocha | ORIGEM_DOC: | DESTINO_NOME:Rodrigo Teixeira | DESTINO_DOC:129.222.883-45 | VALOR:R$ 6.286,49 | BANCO_ORIGEM:336 | BANCO_DESTINO: | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO: | DESCRICAO:Plano de saude | STATUS:CONCLUIDA
[2026-05-11 15:47:35] ID:TRX00312 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Patricia Barbosa | ORIGEM_DOC:206.270.911-33 | DESTINO_NOME:Sabrina Andrade | DESTINO_DOC:663.511.616-53 | VALOR:R$ 1.869,08 | BANCO_ORIGEM:077 | BANCO_DESTINO:380 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Maceio-AL | DESCRICAO:Compra online | STATUS:CONCLUIDA
[2026-05-12 04:21:17] ID:TRX00369 | TIPO:PIX | ORIGEM_NOME:Lucas Rodrigues | ORIGEM_DOC:644.752.462-65 | DESTINO_NOME:Vinicius Nascimento | DESTINO_DOC:361.770.698-60 | VALOR:R$ 4.227,88 | BANCO_ORIGEM:380 | BANCO_DESTINO:336 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Manaus-AM | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-12 04:22:46] ID:TRX00370 | TIPO:PIX | ORIGEM_NOME:Lucas Rodrigues | ORIGEM_DOC:644.752.462-65 | DESTINO_NOME:Loja EPSILON ME | DESTINO_DOC:34.632.445/0001-96 | VALOR:R$ 3.501,66 | BANCO_ORIGEM:380 | BANCO_DESTINO:212 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Curitiba-PR | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-12 04:23:20] ID:TRX00371 | TIPO:PIX | ORIGEM_NOME:Lucas Rodrigues | ORIGEM_DOC:644.752.462-65 | DESTINO_NOME:Daniel Machado | DESTINO_DOC:108.951.169-11 | VALOR:R$ 1.535,97 | BANCO_ORIGEM:380 | BANCO_DESTINO:323 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Salvador-BA | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-12 04:24:33] ID:TRX00372 | TIPO:PIX | ORIGEM_NOME:Lucas Rodrigues | ORIGEM_DOC:644.752.462-65 | DESTINO_NOME:Juliana Almeida | DESTINO_DOC:459.324.842-46 | VALOR:R$ 3.830,70 | BANCO_ORIGEM:380 | BANCO_DESTINO:260 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Fortaleza-CE | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-12 04:25:02] ID:TRX00373 | TIPO:PIX | ORIGEM_NOME:Lucas Rodrigues | ORIGEM_DOC:644.752.462-65 | DESTINO_NOME:Maria Souza | DESTINO_DOC:158.708.772-37 | VALOR:R$ 3.605,95 | BANCO_ORIGEM:380 | BANCO_DESTINO:380 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Salvador-BA | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-12 10:02:02] ID:TRX00066 | TIPO:PAGAMENTO_BOLETO | ORIGEM_NOME:Loja EPSILON ME | ORIGEM_DOC:59.564.479/0001-95 | DESTINO_NOME:Amanda Dias | DESTINO_DOC:860.813.653-63 | VALOR:R$ 2.489,88 | BANCO_ORIGEM:033 | BANCO_DESTINO:033 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Joao Pessoa-PB | DESCRICAO:Compra supermercado | STATUS:CONCLUIDA
[2026-05-12 15:02:37] ID:TRX00063 | TIPO:SAQUE | ORIGEM_NOME:Lucas Rodrigues | ORIGEM_DOC:305.235.905-79 | DESTINO_NOME:Comercio BETA ME | DESTINO_DOC:56.643.613/0001-44 | VALOR:R$ 1.834,91 | BANCO_ORIGEM:033 | BANCO_DESTINO:260 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Sao Luis-MA | DESCRICAO:Restaurante | STATUS:CONCLUIDA
[2026-05-12 16:21:01] ID:TRX00024 | TIPO:TED | ORIGEM_NOME:Larissa Cardoso | ORIGEM_DOC:211.710.544-54 | DESTINO_NOME:Carolina Mendes | DESTINO_DOC:846.905.421-65 | VALOR:R$ 2.194,44 | BANCO_ORIGEM:260 | BANCO_DESTINO:104 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Recife-PE | DESCRICAO:Pagamento mensalidade | STATUS:CONCLUIDA
[2026-05-12 23:39:11] ID:TRX00359 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Mariana Costa | ORIGEM_DOC:939.560.493-55 | DESTINO_NOME:Beatriz Lima | DESTINO_DOC:331.290.534-87 | VALOR:R$ 25.813,24 | BANCO_ORIGEM:001 | BANCO_DESTINO:380 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Manaus-AM | DESCRICAO:Transferencia urgente | STATUS:CONCLUIDA
[2026-05-12 23:57:55] ID:TRX00344 | TIPO:TED | ORIGEM_NOME:Gustavo Freitas | ORIGEM_DOC:523.860.157-76 | DESTINO_NOME:Pedro Santos | DESTINO_DOC:406.678.842-96 | VALOR:R$ 40.927,54 | BANCO_ORIGEM:290 | BANCO_DESTINO:341 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Fortaleza-CE | DESCRICAO:Transferencia urgente | STATUS:CONCLUIDA
[2026-05-13 03:07:44] ID:TRX00374 | TIPO:PIX | ORIGEM_NOME:Juliana Almeida | ORIGEM_DOC:188.976.719-26 | DESTINO_NOME:Bruno Carvalho | DESTINO_DOC:578.776.177-91 | VALOR:R$ 2.361,34 | BANCO_ORIGEM:323 | BANCO_DESTINO:336 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Recife-PE | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-13 03:08:49] ID:TRX00375 | TIPO:PIX | ORIGEM_NOME:Juliana Almeida | ORIGEM_DOC:188.976.719-26 | DESTINO_NOME:Andre Lopes | DESTINO_DOC:783.888.888-51 | VALOR:R$ 3.853,55 | BANCO_ORIGEM:323 | BANCO_DESTINO:260 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Curitiba-PR | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-13 03:09:49] ID:TRX00376 | TIPO:PIX | ORIGEM_NOME:Juliana Almeida | ORIGEM_DOC:188.976.719-26 | DESTINO_NOME:Carlos Pereira | DESTINO_DOC:163.491.497-52 | VALOR:R$ 2.442,78 | BANCO_ORIGEM:323 | BANCO_DESTINO:001 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Recife-PE | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-13 03:10:52] ID:TRX00377 | TIPO:PIX | ORIGEM_NOME:Juliana Almeida | ORIGEM_DOC:188.976.719-26 | DESTINO_NOME:Larissa Cardoso | DESTINO_DOC:171.603.305-88 | VALOR:R$ 2.104,96 | BANCO_ORIGEM:323 | BANCO_DESTINO:323 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Curitiba-PR | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-13 03:11:41] ID:TRX00378 | TIPO:PIX | ORIGEM_NOME:Juliana Almeida | ORIGEM_DOC:188.976.719-26 | DESTINO_NOME:Eduardo Cunha | DESTINO_DOC:653.887.541-37 | VALOR:R$ 1.868,66 | BANCO_ORIGEM:323 | BANCO_DESTINO:380 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Salvador-BA | DESCRICAO:Pagamento | STATUS:CONCLUIDA
[2026-05-13 09:53:36] ID:TRX00232 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Joao Silva | ORIGEM_DOC:759.336.567-47 | DESTINO_NOME:Maria Souza | DESTINO_DOC:370.575.151-22 | VALOR:R$ 385,62 | BANCO_ORIGEM:033 | BANCO_DESTINO:341 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Salvador-BA | DESCRICAO:Pagamento conta luz | STATUS:CONCLUIDA
[2026-05-13 14:09:53] ID:TRX00237 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Gustavo Freitas | ORIGEM_DOC:969.580.972-73 | DESTINO_NOME:Leonardo Pinto | DESTINO_DOC:990.269.176-72 | VALOR:R$ 2.231,77 | BANCO_ORIGEM:380 | BANCO_DESTINO:001 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Curitiba-PR | DESCRICAO:Pagamento freelancer | STATUS:CONCLUIDA
[2026-05-13 16:43:34] ID:TRX00447 | TIPO:PIX | ORIGEM_NOME:Industria DELTA SA | ORIGEM_DOC:70.587.675/0001-30 | DESTINO_NOME:Vanessa Marques | DESTINO_DOC:618.157.500-43 | VALOR:R$ 50.000,00 | BANCO_ORIGEM:336 | BANCO_DESTINO:380 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Campinas-SP | DESCRICAO:Investimento | STATUS:CONCLUIDA
[2026-05-14 04:55:05] ID:TRX00348 | TIPO:PIX | ORIGEM_NOME:Amanda Dias | ORIGEM_DOC:774.863.419-12 | DESTINO_NOME:Pedro Santos | DESTINO_DOC:691.876.419-91 | VALOR:R$ 29.864,26 | BANCO_ORIGEM:237 | BANCO_DESTINO:290 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Fortaleza-CE | DESCRICAO:Transferencia urgente | STATUS:CONCLUIDA
[2026-05-14 09:21:17] ID:TRX00220 | TIPO:SAQUE | ORIGEM_NOME:Vinicius Nascimento | ORIGEM_DOC:253.629.883-40 | DESTINO_NOME:Rodrigo Teixeira | DESTINO_DOC:158.924.977-86 | VALOR:R$ 2.155,81 | BANCO_ORIGEM:260 | BANCO_DESTINO:077 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Porto Alegre-RS | DESCRICAO:Combustivel | STATUS:CONCLUIDA
[2026-05-14 09:33:28] ID:TRX00130 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Camila Ribeiro | ORIGEM_DOC:617.307.686-78 | DESTINO_NOME:Thiago Rocha | DESTINO_DOC:253.268.435-76 | VALOR:R$ 1.763,86 | BANCO_ORIGEM:033 | BANCO_DESTINO:380 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Rio de Janeiro-RJ | DESCRICAO:Compra eletronicos | STATUS:CONCLUIDA
[2026-05-14 11:09:01] ID:TRX00028 | TIPO:PIX | ORIGEM_NOME:Mariana Costa | ORIGEM_DOC:744.689.299-99 | DESTINO_NOME:Thiago Rocha | DESTINO_DOC:493.606.509-41 | VALOR:R$ 623,43 | BANCO_ORIGEM:336 | BANCO_DESTINO:380 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Maceio-AL | DESCRICAO:Compra online | STATUS:CONCLUIDA
[2026-05-14 14:17:03] ID:TRX00412 | TIPO:TED | ORIGEM_NOME:Larissa Cardoso | ORIGEM_DOC:563.597.613-77 | DESTINO_NOME:Priscila Monteiro | DESTINO_DOC: | VALOR:R$ 5.623,57 | BANCO_ORIGEM:077 | BANCO_DESTINO:341 | DISPOSITIVO:POS_FISICO | LOCALIZACAO: | DESCRICAO: | STATUS:CONCLUIDA
[2026-05-14 14:52:22] ID:TRX00122 | TIPO:DOC | ORIGEM_NOME:Juliana Almeida | ORIGEM_DOC:771.362.865-71 | DESTINO_NOME:Sabrina Andrade | DESTINO_DOC:319.306.947-78 | VALOR:R$ 736,77 | BANCO_ORIGEM:260 | BANCO_DESTINO:212 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Belem-PA | DESCRICAO:Transferencia familiar | STATUS:CONCLUIDA
[2026-05-14 16:18:56] ID:TRX00246 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Servicos GAMA SA | ORIGEM_DOC:16.786.157/0001-35 | DESTINO_NOME:Marcelo Vieira | DESTINO_DOC:373.868.904-30 | VALOR:R$ 2.023,64 | BANCO_ORIGEM:341 | BANCO_DESTINO:033 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Campinas-SP | DESCRICAO:Compra supermercado | STATUS:CONCLUIDA
[2026-05-14 16:48:17] ID:TRX00008 | TIPO:SAQUE | ORIGEM_NOME:Aline Ramos | ORIGEM_DOC:612.880.282-74 | DESTINO_NOME:Joao Silva | DESTINO_DOC:208.991.740-48 | VALOR:R$ 292,21 | BANCO_ORIGEM:323 | BANCO_DESTINO:104 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Sao Paulo-SP | DESCRICAO:Pagamento conta luz | STATUS:CONCLUIDA
[2026-05-14 17:31:05] ID:TRX00131 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Andre Lopes | ORIGEM_DOC:567.677.159-81 | DESTINO_NOME:Juliana Almeida | DESTINO_DOC:573.788.926-49 | VALOR:R$ 1.122,02 | BANCO_ORIGEM:001 | BANCO_DESTINO:336 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Teresina-PI | DESCRICAO:Compra online | STATUS:CONCLUIDA
[2026-05-15 09:39:47] ID:TRX00123 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Larissa Cardoso | ORIGEM_DOC:153.202.523-52 | DESTINO_NOME:Daniel Machado | DESTINO_DOC:834.583.202-97 | VALOR:R$ 609,62 | BANCO_ORIGEM:001 | BANCO_DESTINO:077 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Manaus-AM | DESCRICAO:Farmacia | STATUS:CONCLUIDA
[2026-05-15 09:46:30] ID:TRX00418 | TIPO:PIX | ORIGEM_NOME:Andre Lopes | ORIGEM_DOC: | DESTINO_NOME:Isabela Moreira | DESTINO_DOC:511.732.961-38 | VALOR:R$ 2.134,38 | BANCO_ORIGEM:336 | BANCO_DESTINO:290 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Belo Horizonte-MG | DESCRICAO:Mensalidade escolar | STATUS:CONCLUIDA
[2026-05-15 09:49:27] ID:TRX00029 | TIPO:TRANSFERENCIA_INTERNA | ORIGEM_NOME:Beatriz Lima | ORIGEM_DOC:355.968.224-68 | DESTINO_NOME:Servicos GAMA SA | DESTINO_DOC:27.920.575/0001-95 | VALOR:R$ 452,08 | BANCO_ORIGEM:212 | BANCO_DESTINO:341 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Rio de Janeiro-RJ | DESCRICAO:Compra eletronicos | STATUS:CONCLUIDA
[2026-05-15 11:24:37] ID:TRX00287 | TIPO:TED | ORIGEM_NOME:Tatiane Reis | ORIGEM_DOC:342.375.582-88 | DESTINO_NOME:Rodrigo Teixeira | DESTINO_DOC:451.474.288-73 | VALOR:R$ 823,71 | BANCO_ORIGEM:380 | BANCO_DESTINO:260 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Joao Pessoa-PB | DESCRICAO:Pagamento conta luz | STATUS:CONCLUIDA
[2026-05-15 11:28:37] ID:TRX00002 | TIPO:PAGAMENTO_BOLETO | ORIGEM_NOME:Bruno Carvalho | ORIGEM_DOC:384.259.320-53 | DESTINO_NOME:Servicos GAMA SA | DESTINO_DOC:23.194.489/0001-22 | VALOR:R$ 2.026,43 | BANCO_ORIGEM:001 | BANCO_DESTINO:104 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Sao Luis-MA | DESCRICAO:Mensalidade escolar | STATUS:CONCLUIDA
[2026-05-15 14:17:02] ID:TRX00148 | TIPO:TED | ORIGEM_NOME:Diego Araujo | ORIGEM_DOC:970.422.116-36 | DESTINO_NOME:Camila Ribeiro | DESTINO_DOC:701.247.870-60 | VALOR:R$ 1.715,81 | BANCO_ORIGEM:260 | BANCO_DESTINO:341 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Rio de Janeiro-RJ | DESCRICAO:Restaurante | STATUS:CONCLUIDA
[2026-05-15 14:26:38] ID:TRX00165 | TIPO:DOC | ORIGEM_NOME:Fernanda Gomes | ORIGEM_DOC:668.270.601-46 | DESTINO_NOME:Felipe Castro | DESTINO_DOC:243.291.422-67 | VALOR:R$ 1.443,39 | BANCO_ORIGEM:323 | BANCO_DESTINO:104 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Joao Pessoa-PB | DESCRICAO:Restaurante | STATUS:CONCLUIDA
[2026-05-15 14:52:48] ID:TRX00051 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Isabela Moreira | ORIGEM_DOC:891.513.985-75 | DESTINO_NOME:Bianca Cavalcanti | DESTINO_DOC:944.101.773-79 | VALOR:R$ 106,19 | BANCO_ORIGEM:033 | BANCO_DESTINO:290 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Goiania-GO | DESCRICAO:Pagamento fornecedor | STATUS:CONCLUIDA
[2026-05-15 16:05:41] ID:TRX00089 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Rafael Ferreira | ORIGEM_DOC:449.884.597-34 | DESTINO_NOME:Industria DELTA SA | DESTINO_DOC:38.240.258/0001-19 | VALOR:R$ 1.278,59 | BANCO_ORIGEM:001 | BANCO_DESTINO:290 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Curitiba-PR | DESCRICAO:Combustivel | STATUS:CONCLUIDA
[2026-05-15 17:40:27] ID:TRX00169 | TIPO:DOC | ORIGEM_NOME:Camila Ribeiro | ORIGEM_DOC:645.387.711-78 | DESTINO_NOME:Ricardo Nunes | DESTINO_DOC:272.431.820-47 | VALOR:R$ 1.546,14 | BANCO_ORIGEM:237 | BANCO_DESTINO:237 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Aracaju-SE | DESCRICAO:Plano de saude | STATUS:CONCLUIDA
[2026-05-15 22:19:19] ID:TRX00343 | TIPO:PIX | ORIGEM_NOME:Empresa ALFA LTDA | ORIGEM_DOC:52.449.505/0001-82 | DESTINO_NOME:Bruno Carvalho | DESTINO_DOC:730.129.952-32 | VALOR:R$ 12.781,14 | BANCO_ORIGEM:237 | BANCO_DESTINO:290 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Natal-RN | DESCRICAO:Transferencia urgente | STATUS:CONCLUIDA
[2026-05-15 23:53:41] ID:TRX00334 | TIPO:PIX | ORIGEM_NOME:Leticia Batista | ORIGEM_DOC:215.284.897-84 | DESTINO_NOME:Ana Oliveira | DESTINO_DOC:812.659.238-60 | VALOR:R$ 38.351,17 | BANCO_ORIGEM:323 | BANCO_DESTINO:290 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Sao Paulo-SP | DESCRICAO:Transferencia urgente | STATUS:CONCLUIDA
[2026-05-16 03:45:27] ID:TRX00485 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Rodrigo Teixeira | ORIGEM_DOC:809.507.803-37 | DESTINO_NOME:LOJA INTERNACIONAL XYZ | DESTINO_DOC:17.153.440/0001-40 | VALOR:R$ 3.119,32 | BANCO_ORIGEM:336 | BANCO_DESTINO:290 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Cuiaba-MT | DESCRICAO:Compra online | STATUS:CONCLUIDA
[2026-05-16 07:27:41] ID:TRX00205 | TIPO:DOC | ORIGEM_NOME:Leticia Batista | ORIGEM_DOC:310.294.519-99 | DESTINO_NOME:Gustavo Freitas | DESTINO_DOC:667.839.847-79 | VALOR:R$ 1.524,18 | BANCO_ORIGEM:323 | BANCO_DESTINO:104 | DISPOSITIVO:APP_MOBILE | LOCALIZACAO:Salvador-BA | DESCRICAO:Mensalidade escolar | STATUS:CONCLUIDA
[2026-05-16 09:33:13] ID:TRX00120 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Gustavo Freitas | ORIGEM_DOC:277.570.645-53 | DESTINO_NOME:Ana Oliveira | DESTINO_DOC:659.462.792-97 | VALOR:R$ 822,75 | BANCO_ORIGEM:077 | BANCO_DESTINO:336 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Campinas-SP | DESCRICAO:Mensalidade escolar | STATUS:CONCLUIDA
[2026-05-16 11:39:51] ID:TRX00019 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Andre Lopes | ORIGEM_DOC:370.218.209-80 | DESTINO_NOME:Aline Ramos | DESTINO_DOC:259.378.388-87 | VALOR:R$ 34,44 | BANCO_ORIGEM:341 | BANCO_DESTINO:260 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Salvador-BA | DESCRICAO:Compra supermercado | STATUS:CONCLUIDA
[2026-05-16 12:06:48] ID:TRX00242 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Tatiane Reis | ORIGEM_DOC:568.774.703-74 | DESTINO_NOME:Bruno Carvalho | DESTINO_DOC:237.610.104-77 | VALOR:R$ 130,55 | BANCO_ORIGEM:077 | BANCO_DESTINO:077 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Salvador-BA | DESCRICAO:Transferencia familiar | STATUS:CONCLUIDA
[2026-05-16 14:23:24] ID:TRX00420 | TIPO:SAQUE | ORIGEM_NOME:Renata Correia | ORIGEM_DOC:453.459.415-67 | DESTINO_NOME:Beatriz Lima | DESTINO_DOC:995.674.189-37 | VALOR:R$ 232,25 | BANCO_ORIGEM:212 | BANCO_DESTINO: | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO: | DESCRICAO:Transferencia familiar | STATUS:CONCLUIDA
[2026-05-16 17:25:37] ID:TRX00200 | TIPO:TED | ORIGEM_NOME:Carlos Pereira | ORIGEM_DOC:764.424.278-81 | DESTINO_NOME:Felipe Castro | DESTINO_DOC:810.728.905-55 | VALOR:R$ 851,35 | BANCO_ORIGEM:290 | BANCO_DESTINO:104 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Sao Luis-MA | DESCRICAO:Pagamento servico | STATUS:CONCLUIDA
[2026-05-16 18:30:33] ID:TRX00107 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Amanda Dias | ORIGEM_DOC:560.577.796-76 | DESTINO_NOME:Marcelo Vieira | DESTINO_DOC:452.231.999-80 | VALOR:R$ 1.926,37 | BANCO_ORIGEM:380 | BANCO_DESTINO:033 | DISPOSITIVO:WEB_INTERNET_BANKING | LOCALIZACAO:Goiania-GO | DESCRICAO:Salario | STATUS:CONCLUIDA
[2026-05-16 18:41:23] ID:TRX00249 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Diego Araujo | ORIGEM_DOC:559.281.799-19 | DESTINO_NOME:Comercio BETA ME | DESTINO_DOC:33.277.852/0001-75 | VALOR:R$ 1.373,34 | BANCO_ORIGEM:380 | BANCO_DESTINO:237 | DISPOSITIVO:AGENCIA_FISICA | LOCALIZACAO:Fortaleza-CE | DESCRICAO:Pagamento conta agua | STATUS:CONCLUIDA
[2026-05-16 20:43:33] ID:TRX00236 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Rodrigo Teixeira | ORIGEM_DOC:804.817.733-22 | DESTINO_NOME:Joao Silva | DESTINO_DOC:543.777.844-41 | VALOR:R$ 1.813,58 | BANCO_ORIGEM:237 | BANCO_DESTINO:077 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Teresina-PI | DESCRICAO:Pagamento freelancer | STATUS:CONCLUIDA
[2026-05-17 07:03:24] ID:TRX00203 | TIPO:CARTAO_CREDITO_FISICO_MASTER | ORIGEM_NOME:Thiago Rocha | ORIGEM_DOC:659.484.203-71 | DESTINO_NOME:Lucas Rodrigues | DESTINO_DOC:907.984.691-93 | VALOR:R$ 1.835,47 | BANCO_ORIGEM:104 | BANCO_DESTINO:323 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Campinas-SP | DESCRICAO:Plano de saude | STATUS:CONCLUIDA
[2026-05-17 10:10:29] ID:TRX00005 | TIPO:CARTAO_CREDITO_FISICO_VISA | ORIGEM_NOME:Gabriel Martins | ORIGEM_DOC:963.886.894-17 | DESTINO_NOME:Aline Ramos | DESTINO_DOC:334.941.132-50 | VALOR:R$ 685,82 | BANCO_ORIGEM:077 | BANCO_DESTINO:212 | DISPOSITIVO:POS_DIGITAL | LOCALIZACAO:Manaus-AM | DESCRICAO:Mensalidade escolar | STATUS:CONCLUIDA
[2026-05-17 11:53:37] ID:TRX00055 | TIPO:CARTAO_CREDITO_DIGITAL_MASTER | ORIGEM_NOME:Joao Silva | ORIGEM_DOC:453.440.665-79 | DESTINO_NOME:Amanda Dias | DESTINO_DOC:486.566.429-34 | VALOR:R$ 2.497,27 | BANCO_ORIGEM:336 | BANCO_DESTINO:104 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Joao Pessoa-PB | DESCRICAO:Pagamento servico | STATUS:CONCLUIDA
[2026-05-17 14:52:04] ID:TRX00010 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Mariana Costa | ORIGEM_DOC:371.640.993-87 | DESTINO_NOME:Lucas Rodrigues | DESTINO_DOC:533.316.652-98 | VALOR:R$ 1.918,10 | BANCO_ORIGEM:104 | BANCO_DESTINO:077 | DISPOSITIVO:POS_FISICO | LOCALIZACAO:Joao Pessoa-PB | DESCRICAO:Restaurante | STATUS:CONCLUIDA
[2026-05-17 16:02:27] ID:TRX00408 | TIPO:CARTAO_CREDITO_DIGITAL_VISA | ORIGEM_NOME:Pedro Santos | ORIGEM_DOC:929.917.813-22 | DESTINO_NOME:Vanessa Marques | DESTINO_DOC:563.607.346-20 | VALOR:R$ 5.945,09 | BANCO_ORIGEM:341 | BANCO_DESTINO:001 | DISPOSITIVO:CAIXA_ELETRONICO | LOCALIZACAO:Sao Luis-MA | DESCRICAO: | STATUS:CONCLUIDA
